date,rhmin,rhmax,tmin,tmax,temp,wind,rs,rh,pressure,et0,ra,et0_pmfao56,et0_hs,et0_fao24,et0_hamon
2021-06-03,36.8,88.8,7.8,23.5,15.6,6.6,11.2,62.8,959.0,2.4,17.240746427242645,2.30140602992495,2.129657722534721,1.7564530751314391,1.8067448803089747
2021-06-04,71.7,89.9,8.9,16.2,12.6,10.0,6.2,80.8,960.0,1.35,17.162498582803057,1.3372078070459672,1.3119776468878885,0.6647111634207059,1.4939808258727478
2021-06-05,51.2,92.1,11.2,18.7,15.0,8.5,8.8,71.6,962.0,1.88,17.088531386287734,1.8433830695178368,1.4319144528142804,1.2302615301469344,1.731515221045231
2021-06-06,53.7,86.1,9.2,16.8,13.0,8.8,7.6,69.9,961.0,1.82,17.018861900775242,1.7456101052199173,1.3454418548608327,0.9822576912872483,1.524530928930846
2021-06-07,34.1,81.3,8.2,20.8,14.5,7.6,10.1,57.7,962.0,2.48,16.953505967123995,2.3338089089015277,1.8123717688247287,1.5813388391392442,1.6707388327725263
2021-06-08,31.0,84.2,3.1,21.0,12.0,5.5,11.6,57.6,962.0,2.09,16.892478226932162,2.0149237877032506,1.9810624897830396,1.6987602766736283,1.4261610732076222
2021-06-09,49.3,94.0,4.9,17.9,11.4,6.9,8.3,71.6,967.0,1.66,16.835792144763012,1.6279235057351502,1.6477881408102826,1.0038009781008996,1.3710810802970477
2021-06-10,43.8,97.1,6.6,18.9,12.8,5.8,10.2,70.4,969.0,1.69,16.783460029518697,1.6418580649804224,1.6766768970059904,1.3537710675494052,1.4938511042976852
2021-06-11,19.4,91.8,2.7,23.2,13.0,5.1,11.9,55.6,963.0,2.36,16.735493054850483,2.1980101185829977,2.172916641060164,1.8147107574151315,1.5102292615766657
2021-06-12,17.6,71.6,4.2,24.4,14.3,7.2,11.9,44.6,959.0,3.28,16.6919012784992,2.9705859328548674,2.2449329176179633,2.050311738322755,1.6356873602599178
2021-06-13,43.7,100.0,2.4,18.3,10.4,7.5,11.4,71.8,961.0,1.87,16.6526936604661,1.8101040758631621,1.739126637840733,1.457195967717605,1.2801966320478615
2021-06-14,31.2,100.0,2.7,20.4,11.5,7.7,10.6,65.6,960.0,2.44,16.617878079920875,2.2555375930177193,1.9045157049253636,1.4570503330724653,1.3697309670748667
2021-06-15,65.3,100.0,6.7,12.8,9.8,9.6,5.2,82.6,962.0,1.13,16.587461350761064,1.123934342820095,1.0495535671359892,0.43864551272125335,1.230433018639667
2021-06-16,40.7,93.9,6.7,17.6,12.2,6.8,10.4,67.3,964.0,1.8,16.561449235744576,1.7391494862040844,1.5260818006079473,1.4171259145200559,1.428350138929268
2021-06-17,49.3,96.1,2.1,17.0,9.6,5.8,10.9,72.7,961.0,1.47,16.53984645912528,1.451327454993977,1.6234656408862242,1.307806717274851,1.2132791666611853
2021-06-18,57.1,100.0,0.2,15.2,7.7,6.3,9.5,78.6,963.0,1.28,16.522656717730005,1.2536752203558648,1.511639522547544,0.974317411320287,1.0768466014160607
2021-06-19,57.0,91.3,5.0,14.6,9.8,4.6,6.7,74.2,964.0,1.12,16.50988269042417,1.1141394055922533,1.3105070798317606,0.6700885191084414,1.2274037335313466
2021-06-20,61.4,95.6,2.6,12.2,7.4,5.4,5.0,78.5,964.0,0.98,16.50152604592202,0.9851128792467276,1.1932156391429813,0.3592738758544784,1.0561916929991146
2021-06-21,29.8,94.4,1.8,17.2,9.5,4.4,10.2,62.1,964.0,1.54,16.497587448907208,1.5035639601829212,1.6400987823366366,1.286224694357263,1.2042329432366847
2021-06-22,32.6,79.3,3.0,16.4,9.7,8.1,9.4,56.0,958.0,2.15,16.49806656443842,2.081360662630864,1.5414429322284904,1.2811994683903156,1.219475128321774
2021-06-23,80.3,96.2,5.9,10.2,8.0,7.3,2.0,88.2,964.0,0.7,16.502962060624665,0.5185201599911095,0.818129959902243,-0.04899250806481725,1.0968065777084044
2021-06-24,76.1,100.0,2.6,11.0,6.8,5.2,4.1,88.0,967.0,0.71,16.512271609564174,0.7226836295562049,1.0896639775218306,0.18675575420891666,1.0179486707024101
2021-06-25,82.8,95.2,7.4,9.9,8.6,10.2,1.8,89.0,964.0,0.72,16.525991886550948,0.5334340111443869,0.639581452697782,-0.06558115561365802,1.1397741515472453
2021-06-26,60.1,92.3,3.6,10.4,7.0,9.0,11.3,76.2,968.0,1.22,16.544118567562066,1.221025665315383,0.9904745608563239,1.2480957725624553,1.0320264014432219
2021-06-27,39.7,100.0,-1.6,12.6,5.5,3.4,9.5,69.8,967.0,1.07,16.56664632504884,1.0431658081943436,1.3446511354523656,0.9347130117526823,0.9404669336699121
2021-06-28,15.3,96.9,-2.8,19.4,8.3,3.3,13.2,56.1,966.0,1.6,16.59356882206411,1.6011457553490207,1.8914166423891945,1.7306433958399496,1.1214474676685773
2021-06-29,20.8,89.6,-0.7,19.6,9.5,2.7,10.5,55.2,963.0,1.46,16.62487870476707,1.3409490227611927,1.8975608476220052,1.3709934769854655,1.2101815587543285
2021-06-30,40.4,86.6,3.3,14.5,8.9,7.5,7.0,63.5,961.0,1.74,16.66056759335616,1.6815105740126295,1.3806655221515904,0.7949790402518744,1.167156736047045
2021-07-01,38.8,94.1,1.4,15.2,8.3,6.7,10.3,66.4,964.0,1.69,16.700626071489047,1.627785314191625,1.500870471725744,1.241225241244628,1.1258291786528698
2021-07-02,34.9,95.2,1.7,15.9,8.8,6.6,11.1,65.0,967.0,1.76,16.74504367425711,1.7210954955997408,1.5565001392401945,1.3958957076139649,1.1634230534764427
2021-07-03,33.0,88.8,1.1,17.8,9.5,5.1,9.3,60.9,962.0,1.75,16.793808874789697,1.6745726972337982,1.7385878830889439,1.167929341236819,1.2175729398263013
2021-07-04,27.4,99.3,-0.5,19.7,9.6,4.8,11.4,63.4,963.0,1.86,16.846909069571158,1.7934693849439083,1.9253709295907973,1.4712444666499171,1.227521386531952
2021-07-05,21.9,98.0,0.6,20.6,10.6,9.4,12.0,60.0,961.0,3.12,16.9043305625604,2.862906587366821,1.9944041811607867,1.7429856575966929,1.309345579841874
2021-07-06,52.4,97.0,4.2,12.3,8.2,8.1,6.7,74.7,966.0,1.35,16.966058548209542,1.3241016208013643,1.1635523004954134,0.6547612876621784,1.1294141591814009
2021-07-07,32.8,91.4,0.9,17.6,9.2,8.1,11.5,62.1,963.0,2.28,17.032077093484304,2.1499986504385515,1.74338009503929,1.5381778009627711,1.205036567684078
2021-07-08,28.4,86.4,1.4,20.0,10.7,7.7,12.1,57.4,960.0,2.55,17.102369118994158,2.424251180812767,1.9529039497748184,1.7642320591412102,1.3267177523211255
2021-07-09,58.4,100.0,1.0,13.3,7.2,7.2,7.7,79.2,966.0,1.22,17.1769163793453,1.2167091441749625,1.3944850751087614,0.7199614572030428,1.068805143777079
2021-07-10,34.8,100.0,-0.6,18.0,8.7,4.0,11.4,67.4,962.0,1.51,17.255699442834175,1.4881484592522378,1.8286502274020227,1.3717421977501574,1.1770456724169458
2021-07-11,24.3,88.6,0.8,20.2,10.5,7.5,10.4,56.4,957.0,2.71,17.338697670602656,2.504276568550264,2.007447633655274,1.4738318451174213,1.3209545974629637
2021-07-12,68.2,100.0,3.4,9.5,6.4,6.9,2.9,84.1,962.0,0.82,17.425889195379614,0.729070079354347,0.9636542259393858,0.0593133441274018,1.025397209850014
2021-07-13,55.7,100.0,-2.1,12.8,5.4,3.8,11.0,77.8,963.0,1.01,17.51725089993618,1.051629008838474,1.4500426893291438,1.0508883279848256,0.9662636248510581
2021-07-14,50.2,100.0,-2.6,13.8,5.6,4.6,10.9,75.1,966.0,1.22,17.61275839538386,1.2219494717551063,1.543054631218243,1.0843759771228738,0.9815780472235579
2021-07-15,30.1,99.6,-2.6,17.3,7.4,6.0,12.0,64.8,964.0,1.99,17.712385999446482,1.903010908351864,1.8440080703366404,1.4554921641493295,1.1021380649743577
2021-07-16,32.9,87.3,0.1,14.6,7.4,7.1,12.1,60.1,967.0,1.94,17.816106714837606,1.870875127214594,1.5832737727298112,1.5379401585902228,1.1059625310175905
2021-07-17,22.1,97.1,-2.1,17.9,7.9,2.6,12.7,59.6,967.0,1.37,17.923892207875394,1.3620400420399013,1.9087348281628216,1.579849394194033,1.1451615193968472
2021-07-18,8.7,83.1,-2.5,23.6,10.6,3.7,13.6,45.9,962.0,2.27,18.035712787466803,2.1225330611328967,2.43082540054356,2.0572505299750823,1.360685040265031
2021-07-19,12.4,66.6,-0.2,22.6,11.2,6.3,13.2,39.5,961.0,3.17,18.151537384592192,2.8765655943669346,2.3361958331820687,2.1505126299031754,1.418061832739766
2021-07-20,7.5,62.9,0.9,26.3,13.6,4.4,13.1,35.2,958.0,2.85,18.271333532419877,2.6173310853158984,2.6936599981432794,2.275039699871164,1.6540075566453019
2021-07-21,14.6,78.6,2.9,24.4,13.6,6.7,12.2,46.6,960.0,3.38,18.395067347178884,3.069955911322668,2.4950329492172574,2.03808714831773,1.6606612375303214
2021-07-22,16.5,87.5,1.6,24.6,13.1,5.5,12.5,52.0,961.0,2.88,18.52270350991539,2.7051151392155615,2.5559078349755184,1.9795193471947135,1.6162073645635604
2021-07-23,29.6,93.9,1.5,20.0,10.8,10.3,12.4,61.8,959.0,3.09,18.65420524925575,2.8885131688292205,2.132030155549197,1.8188560756080363,1.4057170689089993
2021-07-24,66.8,92.2,4.0,10.7,7.4,6.0,2.5,79.5,963.0,0.94,18.78953432529608,0.7557841725171998,1.135043822328309,0.029024140457037217,1.141517816571253
2021-07-25,42.5,92.2,4.2,15.8,10.0,9.5,12.0,67.4,964.0,2.12,18.92865101473438,2.087796920320115,1.6638988078835906,1.6193960973256154,1.3488645253203415
2021-07-26,50.0,94.4,5.7,14.5,10.1,6.9,10.9,72.2,969.0,1.61,19.071514097357554,1.6143109450446311,1.4655666018147382,1.346708084218676,1.363435622352747
2021-07-27,35.6,100.0,-2.0,16.5,7.2,6.1,13.3,67.8,967.0,1.92,19.218080843991167,1.905055114225887,1.913427421124251,1.5956844659866398,1.1426379605342454
2021-07-28,8.8,92.3,-1.3,22.0,10.4,4.5,14.3,50.6,963.0,2.62,19.368307006015147,2.399189311606002,2.4485995933218963,2.1295225516033502,1.4021487903436554
2021-07-29,10.6,64.5,-1.2,22.7,10.8,5.3,14.6,37.6,960.0,2.99,19.522146806543805,2.7707610135317333,2.536046736079931,2.3777879060768927,1.4444863541336967
2021-07-30,14.2,88.8,-1.2,22.3,10.6,7.0,14.1,51.5,962.0,3.25,19.67955293336311,3.087320158472647,2.516803798629681,2.1569084394752656,1.4334446300170243
2021-07-31,17.7,98.4,-0.4,22.1,10.9,5.2,14.0,58.0,965.0,2.7,19.84047653371267,2.5161258334132963,2.5097552547771325,2.0312520228253663,1.467753238897387
2021-08-01,12.1,63.7,1.2,26.3,13.8,6.4,14.7,37.9,964.0,3.81,20.00486721099456,3.5026970620432984,2.9509966226279922,2.623493045716266,1.7681933128525265
2021-08-02,9.2,59.5,1.6,26.9,14.2,5.7,14.8,34.4,962.0,3.68,20.172673023484183,3.3936651594127882,3.026557812557779,2.69141301317168,1.8221260988130028
2021-08-03,19.8,78.9,1.8,23.2,12.5,6.3,14.6,49.4,961.0,3.17,20.34384048511363,2.9712393782197433,2.653700307828821,2.3792304701593285,1.6468546089568847
2021-08-04,35.7,87.6,2.1,19.6,10.9,9.5,14.6,61.6,960.0,2.87,20.518314568390394,2.805775539530263,2.2890154409660957,2.184770002083542,1.4978714258779429
2021-08-05,51.9,100.0,4.7,15.4,10.0,9.7,10.3,76.0,964.0,1.86,20.696038709508702,1.848303460390116,1.747259331451904,1.2521631932232358,1.4233808666540242
2021-08-06,44.8,94.9,2.9,18.2,10.5,8.9,13.5,69.8,962.0,2.37,20.87695481570386,2.3263149271074623,2.146543790799803,1.8428256507285312,1.4763667095569328
2021-08-07,73.6,96.7,6.9,9.7,8.3,5.5,1.8,85.2,963.0,0.76,21.061003274893388,0.5031064849851529,0.8525679239659046,-0.0696003250059288,1.2936142452498918
2021-08-08,53.5,87.8,6.8,12.9,9.8,7.7,7.2,70.6,967.0,1.61,21.24812296764207,1.589718257773789,1.3444518593925563,0.8006066323955194,1.4284644095970842
2021-08-09,43.4,100.0,2.2,15.3,8.8,6.5,13.9,71.7,967.0,1.9,21.43825128148121,1.9160112324044274,1.914007838226279,1.727863920543644,1.3492670852053814
2021-08-10,26.1,92.6,0.6,19.0,9.8,4.7,15.1,59.4,965.0,2.26,21.631324127605538,2.245184429743965,2.377123710805367,2.1113826056786054,1.4442238921035766
2021-08-11,24.7,87.1,-0.1,19.6,9.8,8.5,15.3,55.9,962.0,3.16,21.827275959964467,3.051505231875546,2.4819465234028106,2.2869495758006186,1.4522718988766083
2021-08-12,62.5,100.0,2.1,10.9,6.5,10.6,11.0,81.2,964.0,1.42,22.026039796757352,1.4538319549663345,1.469167380866826,1.1498578631916099,1.1882484790774426
2021-08-13,37.2,100.0,0.0,16.2,8.1,5.7,12.1,68.6,966.0,1.97,22.227547244335817,1.9610935416022632,2.147319101940772,1.45554433949982,1.3206490219985834
2021-08-14,23.9,93.9,-1.3,19.1,8.9,7.8,13.8,58.9,963.0,2.97,22.43172852350921,2.8675413944813393,2.5088084261738213,1.9228968218570202,1.3962717583803341
2021-08-15,61.6,90.1,5.9,12.0,9.0,10.3,4.3,75.8,963.0,1.44,22.63851249824231,1.3620675955253123,1.3898481741561735,0.3353072641004709,1.4130848366004312
2021-08-16,37.8,88.4,7.0,17.1,12.0,8.5,9.3,63.1,962.0,2.42,22.847826706728213,2.354306276573234,2.012722375348505,1.2961629291335808,1.7143423341025015
2021-08-17,44.5,87.2,8.6,19.8,14.2,9.4,9.5,65.8,962.0,2.61,23.059597394811977,2.554211012373252,2.301897579459842,1.4023356910755265,1.9784557797300206
2021-08-18,73.5,97.2,9.7,15.0,12.4,11.7,3.5,85.4,962.0,1.23,23.27374955173442,1.0919527516982948,1.5057024813764914,0.22854029998005593,1.7782581488454885
2021-08-19,50.4,99.1,8.2,14.4,11.3,11.4,11.4,74.8,965.0,2.08,23.490206948159138,2.078676150021412,1.5821495215599652,1.520791292268051,1.6698444909610712
2021-08-20,59.3,94.2,5.1,13.0,9.0,4.9,6.7,76.8,964.0,1.29,23.70889217643866,1.3055240080074362,1.6564539360728778,0.6330655563662726,1.4547777721156376
2021-08-21,51.0,93.6,6.4,17.6,12.0,14.1,9.6,72.3,960.0,2.53,23.929726693070485,2.496093690631435,2.2198572183152123,1.3318139019619377,1.7651758013524008
2021-08-22,42.1,89.5,8.5,16.4,12.4,10.3,15.3,65.8,962.0,2.72,24.152630863286493,2.7020094201429083,1.907712231578791,2.3506624872450135,1.8206070184714873
2021-08-23,51.7,85.0,7.4,13.5,10.4,12.6,8.7,68.4,958.0,2.18,24.37752400771404,2.162401722246842,1.5768945869765167,1.1408856999860457,1.6162526925344483
2021-08-24,39.1,98.9,3.0,15.5,9.2,8.7,15.5,69.0,961.0,2.43,24.604324451040966,2.4514015194769936,2.178876852714139,2.0855247659767677,1.5084301694452362
2021-08-25,52.2,82.2,6.6,13.9,10.2,13.0,14.1,67.2,968.0,2.47,24.832949572610648,2.478945981804136,1.7444720272626422,2.039462701097661,1.6153403753698308
2021-08-26,40.4,93.2,3.1,16.3,9.7,7.1,18.2,66.8,966.0,2.53,25.063315858868528,2.5520800219565207,2.3241678695891554,2.5323145851780047,1.5750502758327005
2021-08-27,51.6,84.4,5.4,14.3,9.9,7.5,6.6,68.0,964.0,1.79,25.295338957575712,1.7837261703526583,1.940471838725277,0.7292800823571746,1.6044680848976043
2021-08-28,29.3,86.0,8.5,22.5,15.5,7.8,11.4,57.6,964.0,3.31,25.528933733699994,3.1647227751814127,2.968634772993688,1.8738421923471866,2.2905897908503086
2021-08-29,27.2,94.5,5.7,25.6,15.6,11.1,18.8,60.8,960.0,4.73,25.764014326890564,4.523084150930105,3.582976741935766,3.3416260625594796,2.3188855889759483
2021-08-30,67.9,95.4,7.9,13.7,10.8,10.0,9.4,81.6,962.0,1.6,26.00049421043697,1.6405362277429656,1.663896574832792,1.0878760415504356,1.7282734161126974
2021-08-31,42.8,97.7,8.4,18.0,13.2,7.7,12.7,70.2,962.0,2.45,26.23828625160946,2.4697364659995142,2.346889849434986,1.8255183866073448,2.020138971644985
2021-09-01,45.7,95.8,3.8,18.5,11.2,6.1,9.8,70.8,961.0,2.12,26.47730277327314,2.122746818848675,2.736281764117071,1.2326737417469393,1.7935833814424313
2021-09-02,40.9,100.0,5.9,20.5,13.2,11.8,18.1,70.4,963.0,3.44,26.71745561666433,3.419584412871819,2.9470883035652125,2.8402410007218997,2.0447367412512127
2021-09-03,65.6,98.4,8.8,13.3,11.0,10.9,5.1,82.0,963.0,1.41,26.958656205214787,1.3558540892461841,1.5305394533358694,0.46028048536809935,1.792884056292965
2021-09-04,25.3,85.3,6.4,20.1,13.2,10.0,19.5,55.3,964.0,3.93,27.20081560930477,3.8609274115116374,2.9064565463257934,3.350853827227979,2.069658428784625
2021-09-05,37.8,91.0,4.2,19.1,11.6,11.9,19.9,64.4,962.0,3.57,27.44384461182434,3.5725570522142687,2.89588694444736,3.160639402916851,1.8840842388076193
2021-09-06,50.5,88.5,8.4,14.4,11.4,13.5,12.7,69.5,965.0,2.55,27.687653774418433,2.5538685538105046,1.8410175232540271,1.8527999089561569,1.871984595424812
2021-09-07,43.0,75.4,6.7,13.3,10.0,10.9,13.3,59.2,968.0,2.67,27.932153504289353,2.6829669882417218,1.8520582405988184,1.9629939517486317,1.725564266585617
2021-09-08,26.1,93.3,1.2,18.1,9.6,6.8,20.9,59.7,967.0,3.2,28.1772541214283,3.2249204027175686,2.9455100904951816,3.0780183735480366,1.693175124026563
2021-09-09,15.0,76.0,2.1,23.9,13.0,4.0,21.0,45.5,961.0,3.42,28.422865926145448,3.432206292860548,3.8056052431369025,3.583560514475704,2.106762148365058
2021-09-10,28.6,87.3,5.2,23.2,14.2,11.9,20.4,58.0,958.0,4.63,28.668899266767053,4.561860419849211,3.6280439178039114,3.6269383033350455,2.2846047952428674
2021-09-11,46.5,97.1,8.6,13.7,11.1,14.7,5.3,71.8,958.0,2.16,28.915264607366737,2.0508577084165056,1.7538767718274737,0.5894411316554322,1.8935944186293643
2021-09-12,52.2,88.1,8.8,15.2,12.0,16.5,11.2,70.2,964.0,2.69,29.161872595397362,2.6829242589251097,2.04495467625122,1.6699828623597512,2.0152685538270796
2021-09-13,50.5,91.6,5.0,12.6,8.8,10.1,13.7,71.0,968.0,2.22,29.40863412908996,2.2652791714213905,1.9998635162364085,1.7763594807921248,1.659919090872616
2021-09-14,21.4,94.2,0.5,20.2,10.4,8.8,22.6,57.8,965.0,4.0,29.655460424485437,4.024447203580035,3.447354428821727,3.547724158404201,1.8455456088113384
2021-09-15,18.3,79.3,2.4,21.8,12.1,8.8,22.2,48.8,965.0,4.41,29.902263081965984,4.4061448501151474,3.6633600844339864,3.836273382594273,2.064771791702424
2021-09-16,15.7,81.6,3.8,24.3,14.0,10.2,22.6,48.6,962.0,5.2,30.14895415215326,5.137989764982413,4.045465343256174,4.171680828715739,2.3390669029206252
2021-09-17,34.7,88.6,6.4,21.5,14.0,11.7,22.1,61.6,963.0,4.27,30.39544620104163,4.289352618394608,3.500388915666043,3.8312679310817073,2.353070567350307
2021-09-18,40.1,100.0,7.2,19.1,13.2,12.5,20.4,70.0,961.0,3.62,30.641652374236585,3.6519898011334666,3.051457223651928,3.2745091810210614,2.251678072299867
2021-09-19,49.1,92.0,6.4,16.8,11.6,12.3,18.5,70.6,963.0,3.07,30.887486460169722,3.117093715179711,2.7229693617925177,2.7971074443922053,2.049539357690566
2021-09-20,30.2,81.4,7.3,20.7,14.0,8.3,22.9,55.8,963.0,4.07,31.132862952164356,4.093172837162822,3.377464261092005,3.988935146895951,2.3953709192820436
2021-09-21,39.7,81.8,5.5,19.7,12.6,13.2,22.5,60.8,961.0,4.16,31.377697109228336,4.162894842087766,3.3454129204734637,3.8492111783854854,2.20768374098275
2021-09-22,35.8,81.8,9.6,19.5,14.6,11.9,21.3,58.8,966.0,4.16,31.62190501545315,4.163412498665313,3.006022153641478,3.8052307453964627,2.5164055473146694
2021-09-23,14.8,86.6,5.3,26.5,15.9,8.7,24.2,50.7,962.0,5.45,31.865403637902418,5.373416978540082,4.616358826483327,4.571157212082445,2.7454638870709904
2021-09-24,8.4,88.4,7.1,31.6,19.4,13.1,24.6,48.4,958.0,8.13,32.10811088287576,7.681691255659902,5.538374234410126,5.288884530207047,3.4368267694355534
2021-09-25,42.0,91.3,10.2,21.0,15.6,13.9,20.8,66.6,964.0,4.2,32.34994565043871,4.1914469329135,3.3142811895902566,3.6789305658836637,2.7261114873000145
2021-09-26,31.6,90.1,6.5,23.6,15.0,10.3,24.2,60.8,962.0,4.79,32.590827887113015,4.769230186803644,4.12358687309014,4.290481695530167,2.641064514399479
2021-09-27,25.8,85.8,7.5,25.4,16.4,9.8,24.3,55.8,962.0,5.21,32.83067863662664,5.1982007926163405,4.437342492211719,4.562187792638889,2.899288011317382
2021-09-28,16.1,69.3,7.9,27.3,17.6,10.6,24.7,42.7,961.0,6.22,33.0694200886279,6.135880445846833,4.8219330921537376,5.137642676859211,3.143147660572721
2021-09-29,14.1,54.4,5.8,24.2,15.0,12.0,15.8,34.2,959.0,5.73,33.30697562527277,5.542292592065598,4.371452977967071,3.159053684277237,2.6870926379194224
2021-09-30,24.8,73.1,4.7,19.6,12.2,14.0,25.2,48.9,964.0,5.04,33.54326986560066,5.0374281630135815,3.6138053534165784,4.6360222470305,2.2686149950517787
2021-10-01,27.6,86.2,5.6,22.2,13.9,13.7,24.7,56.9,963.0,5.21,33.7782287076192,5.1901437544938585,4.065376906521027,4.519679351721983,2.5373062027299307
2021-10-02,38.9,75.5,7.1,17.7,12.4,15.0,25.2,57.2,964.0,4.42,34.0117793680248,4.448446975961727,3.111839294702008,4.491789045617071,2.323348095492858
2021-10-03,22.2,74.2,4.0,21.4,12.7,12.5,25.9,48.2,962.0,5.32,34.24385041949199,5.3062285022603355,4.055173651340396,4.7874000282596985,2.3806833952230737
2021-10-04,20.5,71.4,5.3,24.4,14.8,11.1,25.7,46.0,959.0,5.76,34.474371825471195,5.7128346781151755,4.580947719032072,4.990120010940717,2.729823535336099
2021-10-05,27.8,77.4,6.7,22.5,14.6,11.9,25.4,52.6,959.0,5.24,34.703274972440795,5.239841664229372,4.167595444713503,4.77745119856146,2.710970084966838
2021-10-06,17.0,66.2,6.6,25.8,16.2,10.2,26.0,41.6,958.0,6.04,34.93049269956684,5.993231899170471,4.860057793472823,5.277059693860284,3.0127262177400413
2021-10-07,29.7,74.7,7.3,22.2,14.8,14.4,26.0,52.2,957.0,5.53,35.1559593257301,5.510931254766259,4.1260489674827765,5.054009493917314,2.7755602541386186
2021-10-08,47.8,96.0,9.1,16.5,12.8,11.1,13.7,71.9,962.0,2.8,35.37961067388776,2.843184033570463,2.741474655546118,2.0158695982905783,2.4628699461216774
2021-10-09,34.0,89.6,5.9,20.7,13.3,14.0,26.0,61.8,960.0,4.84,35.60138409274407,4.877657973570132,3.966976040575472,4.582251945101118,2.554913965386251
2021-10-10,36.8,78.3,10.0,22.0,16.0,12.0,22.5,57.6,964.0,4.79,35.82121847571167,4.796907959319453,3.9162608078173653,4.20716144112417,3.040966507653368
2021-10-11,18.4,85.0,8.2,27.6,17.9,12.7,27.4,51.7,958.0,6.89,36.03905427715251,6.742476786994448,5.301002779787273,5.634453385017397,3.4428406776110134
2021-10-12,43.7,85.6,10.4,18.7,14.6,14.5,16.6,64.6,961.0,3.8,36.25483352589499,3.809820779967607,3.1556694922083666,2.8680933379969544,2.8161822087523523
2021-10-13,37.5,80.4,10.3,20.9,15.6,13.6,23.6,59.0,962.0,4.84,36.46849983603103,4.853502498062588,3.7014744000880135,4.421446867550303,3.0137348673489397
2021-10-14,42.4,88.0,8.2,15.6,11.9,14.1,13.7,65.2,964.0,3.18,36.67999841500448,3.197796783568459,2.7562726698478617,2.13351031865976,2.404134348453215
2021-10-15,21.4,82.5,4.0,20.3,12.2,12.1,27.9,52.0,965.0,5.22,36.88927606900937,5.270018036253357,4.1568098758232095,4.987460384495607,2.4624590614174355
2021-10-16,23.3,74.4,5.8,23.1,14.4,13.5,28.1,48.8,965.0,6.04,37.09628120572403,6.0091932925349845,4.631990960305686,5.469232154233374,2.8401044709752115
2021-10-17,17.4,75.1,7.0,24.8,15.9,10.6,28.2,46.2,964.0,6.17,37.30096383441399,6.114052383725165,4.951562433656301,5.599129920210987,3.135316083266991
2021-10-18,8.7,67.0,7.6,29.2,18.4,11.3,29.3,37.8,961.0,7.6,37.50327556344407,7.602229716862835,5.905120680433423,6.427862943316899,3.684286603424955
2021-10-19,16.5,88.0,10.1,29.8,20.0,13.3,27.7,52.2,958.0,7.7,37.703169595246365,7.45910715952496,5.929184822092206,5.952528963016272,4.092395746996291
2021-10-20,58.8,90.2,10.5,17.0,13.8,13.7,19.2,74.5,964.0,3.21,37.90060071879835,3.3095476783793565,2.8451092695766826,3.034253065747543,2.7916696867159514
2021-10-21,32.9,88.0,8.8,23.4,16.1,11.4,22.6,60.4,962.0,5.01,38.09552529967108,4.9970708335977125,4.608033739517627,4.143112671378255,3.2392887689045478
2021-10-22,41.0,83.3,11.3,20.9,16.1,17.7,24.1,62.2,962.0,5.05,38.287901267714275,5.079757341731364,3.7554538883852366,4.655230567642431,3.255257009530914
2021-10-23,22.6,76.8,6.9,23.3,15.1,11.9,28.7,49.7,965.0,5.97,38.47768810245105,5.971242828431816,4.7827341150417055,5.572070998814929,3.0729594790130563
2021-10-24,13.6,66.2,9.1,29.0,19.0,11.3,29.6,39.9,963.0,7.6,38.66484681626049,7.464730553841301,5.943813746198894,6.510183139932875,3.9401243204716496
2021-10-25,16.2,57.3,11.0,32.0,21.5,12.3,29.9,36.8,960.0,8.51,38.84933993543248,8.373136973323646,6.567579197600094,7.048990247103452,4.628503706380653
2021-10-26,28.9,66.4,13.5,27.1,20.3,16.4,27.5,47.7,960.0,7.44,39.031131479183365,7.262183644511014,5.141894538702413,6.2545059646987475,4.314381831301962
2021-10-27,34.7,80.8,11.1,26.4,18.8,12.3,28.7,57.8,962.0,6.21,39.21018693672662,6.230064864397344,5.255533013895208,5.788322653229526,3.9466706695831566
2021-10-28,20.8,76.9,11.3,31.7,21.5,12.8,29.2,48.8,961.0,8.09,39.38647324249717,7.955441118710096,6.562573875897123,6.539527901571145,4.693775999148472
2021-10-29,20.4,57.0,13.2,29.8,21.5,14.2,29.3,38.7,960.0,8.23,39.55995874963087,8.151681101054786,5.945958872853821,6.9721856510094735,4.715231112232738
2021-10-30,14.7,62.4,13.5,31.5,22.5,14.7,29.4,38.6,957.0,9.03,39.730613201806584,8.8069186486042,6.382704263089082,7.158270579317275,5.041999975748216
2021-10-31,29.6,79.1,12.0,25.3,18.6,16.3,22.1,54.4,959.0,6.3,39.89840770355873,6.176301628167104,4.9578154059274775,4.635816071823076,3.9689470879192603
2021-11-01,39.5,97.9,8.3,23.9,16.1,14.9,22.1,68.7,961.0,5.03,40.06331468917369,5.027614198297165,5.009269915247014,3.9549693190771533,3.4097560953058985
2021-11-02,24.1,94.7,9.4,29.0,19.2,14.4,29.6,59.4,960.0,7.44,40.225307890283815,7.343010442849264,6.17144950989236,6.090597180178121,4.156699408203876
2021-11-03,29.6,85.2,9.6,22.0,15.8,19.7,25.6,57.4,961.0,5.99,40.3843623022757,5.9664835441368425,4.4607104315059525,5.1745978424144,3.3753241051779437
2021-11-04,33.3,88.9,11.0,21.1,16.0,14.5,21.0,61.1,962.0,4.87,40.54045414963084,4.887619543777958,4.0662111350669665,3.9183831384940575,3.4321933343408864
