Data,Eto
2016-06-04,0.6549599372314531
2016-06-05,0.6379038737981593
2016-06-06,1.0195017253751082
2016-06-07,1.0272729124885263
2016-06-08,1.0301715175345516
2016-06-09,0.5568786455057042
2016-06-10,0.8227340377976401
2016-06-11,1.1375102159675026
2016-06-12,0.6057787751478859
2016-06-13,0.6447357818558586
2016-06-14,0.6442683736735239
2016-06-15,0.6183338244589139
2016-06-16,0.7371603446014924
2016-06-17,1.0394469277600336
2016-06-18,1.133831805271661
2016-06-19,0.7704110425953589
2016-06-20,0.574713300964868
2016-06-21,0.7240477182977932
2016-06-22,1.0194996390948192
2016-06-23,0.6924024559073246
2016-06-24,0.596773569760571
2016-06-25,0.5888676427010047
2016-06-26,0.6821050713958919
2016-06-27,1.0837827604951094
2016-06-28,1.1683052488494754
2016-06-29,0.605391531863967
2016-06-30,0.6223620068566684
2016-07-01,0.5839169106038072
2016-07-02,0.5802988752577309
2016-07-03,0.6036929294369634
2016-07-04,0.8331374764708634
2016-07-05,1.0803425776012736
2016-07-06,1.1663342241016041
2016-07-07,1.073053574557653
2016-07-08,0.6653524572429493
2016-07-09,0.6309506630258466
2016-07-10,0.6251343540886212
2016-07-11,0.6540702002801894
2016-07-12,0.6469008527276648
2016-07-13,0.6310833887851841
2016-07-14,0.6954828195844776
2016-07-15,1.1246007788952919
2016-07-16,0.634275259677854
2016-07-17,0.6971399437769962
2016-07-18,0.9426523487394197
2016-07-19,0.7489600265650914
2016-07-20,0.8106989146764132
2016-07-21,1.0518058620091113
2016-07-22,1.0141889616432105
2016-07-23,0.7579555808998087
2016-07-24,0.8070824688502782
2016-07-25,0.7980438612837352
2016-07-26,0.8695050395657952
2016-07-27,0.8497757612189154
2016-07-28,0.9954005233880582
2016-07-29,1.3202919891491072
2016-07-30,1.0353181656958428
2016-07-31,0.9162999026977844
2016-08-01,1.2955800757297213
2016-08-02,1.2708725134612788
2016-08-03,1.1222630174551624
2016-08-04,1.7155140794415777
2016-08-05,1.7646372635033865
2016-08-06,1.526057185980059
2016-08-07,1.0879518044055407
2016-08-08,1.7859439792804424
2016-08-09,1.6275374803568776
2016-08-10,1.6235506233103265
2016-08-11,1.2203013131450189
2016-08-12,1.2342141188495668
2016-08-13,1.2113079774184619
2016-08-14,1.3032830819169214
2016-08-15,1.4635689142836226
2016-08-16,1.5714063825395077
2016-08-17,1.4200250549676188
2016-08-18,1.8883709840147507
2016-08-19,1.3198592239766127
2016-08-20,1.5891087235257975
2016-08-21,2.040532878434984
2016-08-22,2.2343125904062666
2016-08-23,1.210624169794115
2016-08-24,0.9805731937548086
2016-08-25,1.5795928327688946
2016-08-26,1.6439185273776127
2016-08-27,1.2813928745953516
2016-08-28,1.5530144620910342
2016-08-29,2.4048964628293525
2016-08-30,1.9044189422108568
2016-08-31,1.4331045818847772
2016-09-01,1.752100213101623
2016-09-02,2.33514712446959
2016-09-03,2.3593219702391446
2016-09-04,2.3594824257347495
2016-09-05,2.4551841840448136
2016-09-06,2.565290770482623
2016-09-07,2.4117936967564613
2016-09-08,2.010954617055086
2016-09-09,2.6030829045150523
2016-09-10,3.174681336003053
2016-09-11,1.9093720531280454
2016-09-12,1.8248338775676658
2016-09-13,2.721459347874098
2016-09-14,2.2781206965411607
2016-09-15,1.785532779560347
2016-09-16,1.762936520509317
2016-09-17,2.0477900509488647
2016-09-18,3.123360719114022
2016-09-19,3.310077081722357
2016-09-20,3.54037290121318
2016-09-21,3.5553363452630675
2016-09-22,3.594383265363152
2016-09-23,3.607878516959196
2016-09-24,3.4459642743670416
2016-09-25,2.4584311323068992
2016-09-26,3.2671512774963523
2016-09-27,3.635391162556236
2016-09-28,3.567936202397648
2016-09-29,1.8682938142371412
2016-09-30,2.8103971605718514
2016-10-01,2.800265299429072
2016-10-02,3.7424754738328767
2016-10-03,3.218207742775335
2016-10-04,2.731387248492973
2016-10-05,3.7671938986440083
2016-10-06,2.9848619963576173
2016-10-07,3.2803400807890863
2016-10-08,3.0452847588650127
2016-10-09,3.887322634096095
2016-10-10,3.6925342948992474
2016-10-11,2.677416341224518
2016-10-12,2.107626787088274
2016-10-13,3.1998645070995155
2016-10-14,2.6195358467702343
2016-10-15,2.238978448135822
2016-10-16,1.9674149533977392
2016-10-17,1.7207208455815408
2016-10-18,2.0105171229098038
2016-10-19,3.1555239269503046
2016-10-20,3.7953471029435204
2016-10-21,4.09027165751952
2016-10-22,3.645768074876928
2016-10-23,2.340009023019762
2016-10-24,3.0095415846343
2016-10-25,3.8036783473494187
2016-10-26,4.46892492077626
2016-10-27,4.703208321114892
2016-10-28,3.6861627261276895
2016-10-29,3.3131511035541625
2016-10-30,3.5230009905319775
2016-10-31,2.6955981532081976
2016-11-01,3.395503272413085
2016-11-02,3.8000282504011493
2016-11-03,4.573051763530465
2016-11-04,5.055139549063801
2016-11-05,5.242437955744277
2016-11-06,4.696518903594378
2016-11-07,4.540283497602632
2016-11-08,4.724267222634727
2016-11-09,4.843424112027517
2016-11-10,4.957749941367574
2016-11-11,4.851041272983718
2016-11-12,4.375432079677698
2016-11-13,4.416675512077357
2016-11-14,4.43979768716215
2016-11-15,4.674231934980498
2016-11-16,4.322303471096052
2016-11-17,4.888987830933671
2016-11-18,4.904956669925437
2016-11-19,4.545290529874455
2016-11-20,3.7917233858745925
2016-11-21,3.9629226114651797
2016-11-22,4.029177148593108
2016-11-23,3.1501660336815718
2016-11-24,4.325001371705932
2016-11-25,4.268613214504228
2016-11-26,4.210037533571766
2016-11-27,4.3845165894987845
2016-11-28,4.987252618125595
2016-11-29,4.88481328835507
2016-11-30,4.961967729705791
2016-12-01,4.974841582680819
2016-12-02,5.295814518156473
2016-12-03,4.96498503992248
2016-12-04,3.0709579490516217
2016-12-05,4.448018667251684
2016-12-06,4.8524066064430755
2016-12-07,4.88270755406744
2016-12-08,4.285659509016803
2016-12-09,2.1632437243413736
2016-12-10,4.0426640893259655
2016-12-11,5.125973861732505
2016-12-12,5.3464645851109704
2016-12-13,5.233191234106907
2016-12-14,5.264620625839292
2016-12-15,5.358362026679573
2016-12-16,4.911989791462973
2016-12-17,4.649660096797562
2016-12-18,5.125337437573759
2016-12-19,5.487418017918623
2016-12-20,5.174858574896867
2016-12-21,5.156756658027759
2016-12-22,4.939460457731671
2016-12-23,5.180007360733044
2016-12-24,5.0823940082759105
2016-12-25,3.8717758960450217
2016-12-26,2.959718081650393
2016-12-27,5.014798854611401
2016-12-28,5.406884168459335
2016-12-29,5.375930057452248
2016-12-30,5.410858225144404
2016-12-31,4.80755352132525
2017-01-01,5.278547063632536
2017-01-02,5.405164766947584
2017-01-03,5.137610609916428
2017-01-04,5.110012400513852
2017-01-05,5.2888323446550745
2017-01-06,5.298389145961926
2017-01-07,5.441811012050119
2017-01-08,4.889573114778041
2017-01-09,4.004724428984778
2017-01-10,4.619064333337642
2017-01-11,5.479016763295021
2017-01-12,5.461815523792514
2017-01-13,5.491490506414525
2017-01-14,4.960893149927707
2017-01-15,5.190829219099217
2017-01-16,5.335613061728259
2017-01-17,5.304509836815585
2017-01-18,5.389804702272867
2017-01-19,5.3535028933916315
2017-01-20,5.472744373793116
2017-01-21,5.581484228474219
2017-01-22,5.391244703960496
2017-01-23,5.289960877202886
2017-01-24,5.340854709944461
2017-01-25,5.3532556588978
2017-01-26,5.719580451813602
2017-01-27,5.652510414865994
2017-01-28,5.650689622730534
2017-01-29,5.5981113633309745
2017-01-30,5.000299367362556
2017-01-31,5.123576356006908
2017-02-01,5.055384492289797
2017-02-02,4.764609350018457
2017-02-03,3.3571186412619647
2017-02-04,3.3353382542057393
2017-02-05,4.982156911946358
2017-02-06,4.922520962705696
2017-02-07,4.928965562183054
2017-02-08,4.534531532713565
2017-02-09,4.301865799686711
2017-02-10,3.7589968256423223
2017-02-11,4.781676863496857
2017-02-12,4.796623241446624
2017-02-13,4.810151991216883
2017-02-14,5.105024956111484
2017-02-15,4.800664493884615
2017-02-16,4.297166914594205
2017-02-17,4.406077277063247
2017-02-18,4.662283002418239
2017-02-19,4.797469235175076
2017-02-20,4.673825346663395
2017-02-21,5.009580304059223
2017-02-22,4.920177098823488
2017-02-23,4.577615441990363
2017-02-24,4.3015640781427456
2017-02-25,4.037584893745347
2017-02-26,3.4789202296653716
2017-02-27,4.350187426322585
2017-02-28,4.6893204591736435
2017-03-01,3.62705407621441
2017-03-02,3.4734620562505936
2017-03-03,3.29851343464233
2017-03-04,3.6607318984194026
2017-03-05,3.2075857914237482
2017-03-06,4.196474178760132
2017-03-07,3.2662384779705493
2017-03-08,3.9280282326026446
2017-03-09,3.2882204455112745
2017-03-10,3.9742986685528363
2017-03-11,3.858549222005286
2017-03-12,3.822224700176687
2017-03-13,3.602046154439514
2017-03-14,2.857289499958126
2017-03-15,3.923852127141582
2017-03-16,3.7582167652459333
2017-03-17,3.4367108331269565
2017-03-18,3.8442982970086343
2017-03-19,3.715721668728993
2017-03-20,3.214955612941963
2017-03-21,3.711880996525887
2017-03-22,3.7003279728754146
2017-03-23,3.8293489166909342
2017-03-24,1.8849921537253225
2017-03-25,2.3906151511404885
2017-03-26,3.3942828028437204
2017-03-27,3.5086428021459026
2017-03-28,3.5192370497783827
2017-03-29,2.7543052872728815
2017-03-30,3.32087756441499
2017-03-31,3.3039483689765525
2017-04-01,2.2318226981667646
2017-04-02,3.161317077077414
2017-04-03,2.5860937825340256
2017-04-04,2.4093035979709883
2017-04-05,3.109677474776664
2017-04-06,2.3601305302545863
2017-04-07,1.649160092232635
2017-04-08,1.8776954799320666
2017-04-09,2.4304413555523765
2017-04-10,2.6382079581021514
2017-04-11,2.6276627201678573
2017-04-12,2.745044895333674
2017-04-13,2.828285132841958
2017-04-14,2.0703845043139566
2017-04-15,1.9559313470768644
2017-04-16,1.7155402185671493
2017-04-17,1.9270110920973629
2017-04-18,1.661834636477775
2017-04-19,1.5600801777171431
2017-04-20,1.1034151645820531
2017-04-21,1.528719728433971
2017-04-22,1.6032734376965205
2017-04-23,1.684484471253964
2017-04-24,1.5203928104253717
2017-04-25,1.5150143458185148
2017-04-26,2.046319683906366
2017-04-27,1.9524287674985243
2017-04-28,2.0029191282200305
2017-04-29,1.9926413530161304
2017-04-30,1.9888929144959784
2017-05-01,1.59166033334459
2017-05-02,1.1933029169190266
2017-05-03,1.5547446404500282
2017-05-04,1.6546628564731087
2017-05-05,1.769096527829082
2017-05-06,1.1259341805282308
2017-05-07,1.075821048591842
2017-05-08,1.105176232605954
2017-05-09,1.183127889256808
2017-05-10,1.0216614482870043
2017-05-11,0.84887096076552
2017-05-12,0.9165336409990903
2017-05-13,1.0365998445006255
2017-05-14,1.0235353902969961
2017-05-15,1.0002408463640944
2017-05-16,0.9004229272529898
2017-05-17,0.807110878356663
2017-05-18,0.7152694582410858
2017-05-19,1.0087317263681657
2017-05-20,1.3599283974357375
2017-05-21,0.7275547393922621
2017-05-22,0.8011512537451349
2017-05-23,0.6824295240380693
2017-05-24,0.6920035141799166
2017-05-25,0.6946847175813617
2017-05-26,0.7446735596215148
2017-05-27,1.2366456629196667
2017-05-28,0.7445093363754631
2017-05-29,0.8058456242758347
2017-05-30,0.8741724612610567
2017-05-31,1.1226043214036616
2017-06-01,1.153815830712959
2017-06-02,0.6510719942590131
2017-06-03,0.8029331244449637
2017-06-04,1.116856137911063
2017-06-05,1.1292255638470896
2017-06-06,1.0807263322427625
2017-06-07,0.5309438442932429
2017-06-08,0.6076931825054918
2017-06-09,0.601052497351915
2017-06-10,1.1408466653421405
2017-06-11,1.1464434283839167
2017-06-12,1.0020398102106847
2017-06-13,0.573654541288622
2017-06-14,0.567891415856343
2017-06-15,0.7735156419325525
2017-06-16,0.6128914703398617
2017-06-17,0.5772559075846123
2017-06-18,0.9335334894337953
2017-06-19,0.5103256380178427
2017-06-20,0.5523794892947804
2017-06-21,0.5882533829849877
2017-06-22,0.5922256610886883
2017-06-23,0.6503161151696186
2017-06-24,0.6443069267727776
2017-06-25,0.6518915623258648
2017-06-26,0.6386177961946413
2017-06-27,0.6985217601387703
2017-06-28,1.1445798564280545
2017-06-29,1.1809869528582408
2017-06-30,1.034354881612307
2017-07-01,1.1442383336844058
2017-07-02,1.152343855588944
2017-07-03,0.6021351455303385
2017-07-04,0.621525477136034
2017-07-05,0.5690853857994176
2017-07-06,0.567574728822488
2017-07-07,0.6072446792218112
2017-07-08,0.6419150741243423
2017-07-09,0.9443223394207936
2017-07-10,0.7038524391333326
2017-07-11,0.9542811456672357
2017-07-12,0.7072866167098001
2017-07-13,0.6978852317882448
2017-07-14,0.7250148634906517
2017-07-15,0.5679117717109727
2017-07-16,0.5719277406104165
2017-07-17,1.043876875354274
2017-07-18,1.2167629720477322
2017-07-19,1.281187854059896
2017-07-20,1.370668824562698
2017-07-21,1.4446440345975209
2017-07-22,0.6909791461227934
2017-07-23,0.746940834338464
2017-07-24,0.8667338688731903
2017-07-25,0.9963095033678324
2017-07-26,1.4632923658522687
2017-07-27,1.5089017152635074
2017-07-28,1.2516491965691756
2017-07-29,0.9773446319224749
2017-07-30,0.9653141778757247
2017-07-31,0.8863673416108222
2017-08-01,0.8337080242946222
2017-08-02,1.0284152561070536
2017-08-03,1.5643139626877618
2017-08-04,0.9414102988207662
2017-08-05,0.8003214568569209
2017-08-06,1.0549130622564293
2017-08-07,0.9276981931609066
2017-08-08,1.1018853330797553
2017-08-09,0.9499830640722713
2017-08-10,0.947646121247353
2017-08-11,0.8439819898365524
2017-08-12,1.0229900691191471
2017-08-13,0.855049376484493
2017-08-14,1.6925451076188651
2017-08-15,1.160239906604855
2017-08-16,2.008363610230635
2017-08-17,2.088256090489687
2017-08-18,1.2640759340848102
2017-08-19,1.3110259983875174
2017-08-20,1.9079278105887134
2017-08-21,1.9640197348358965
2017-08-22,1.3836547611284742
2017-08-23,1.3890069156734832
2017-08-24,1.3527775911389928
2017-08-25,1.4266051645960314
2017-08-26,1.4516533489999484
2017-08-27,1.3996613531637474
2017-08-28,1.1979888625184933
2017-08-29,1.5068758274241474
2017-08-30,2.320023485452593
2017-08-31,2.4959558115809912
2017-09-01,1.6979247900281773
2017-09-02,1.654510583546944
2017-09-03,1.175899576924847
2017-09-04,2.2548220590296926
2017-09-05,1.8914874485256183
2017-09-06,2.0456503778069903
2017-09-07,2.473974902590607
2017-09-08,1.190778275504947
2017-09-09,1.3382682961008918
2017-09-10,1.4382680997796546
2017-09-11,1.4002649815778598
2017-09-12,1.7473278620499912
2017-09-13,1.657192943744056
2017-09-14,2.025072614595125
2017-09-15,2.794391261748255
2017-09-16,2.91495179006056
2017-09-17,3.2762682547264483
2017-09-18,2.2732400803823807
2017-09-19,1.4361520121662834
2017-09-20,2.0498080512366434
2017-09-21,3.164430482579021
2017-09-22,3.166798058412907
2017-09-23,3.3389212261695835
2017-09-24,3.0095040197304272
2017-09-25,2.9713898497738715
2017-09-26,2.631844716513648
2017-09-27,2.4320263018654207
2017-09-28,2.021334969837231
2017-09-29,1.9264622786542798
2017-09-30,1.6187788151286597
2017-10-01,2.5829577839526547
2017-10-02,2.3845971548971767
2017-10-03,2.9813245277772107
2017-10-04,2.2203075867685245
2017-10-05,1.9336426764862387
2017-10-06,3.16410148138624
2017-10-07,2.7478273835141067
2017-10-08,2.466455589567366
2017-10-09,2.9021968709529244
2017-10-10,2.6178132617574446
2017-10-11,2.338969498449396
2017-10-12,2.7528753975737663
2017-10-13,3.614085323627167
2017-10-14,3.9638616739842245
2017-10-15,4.118400408368069
2017-10-16,3.382663956888084
2017-10-17,2.7682928912382274
2017-10-18,2.873827259070576
2017-10-19,3.8806484343272505
2017-10-20,2.178797683804144
2017-10-21,4.043115575905544
2017-10-22,3.7527220849747773
2017-10-23,3.376982513909498
2017-10-24,4.1337739265610605
2017-10-25,4.425862868301085
2017-10-26,3.815363474086325
2017-10-27,4.172295972036335
2017-10-28,2.846084177301493
2017-10-29,2.1722424503427895
2017-10-30,3.9707609576474
2017-10-31,3.357201690111792
2017-11-01,2.118757354656634
2017-11-02,2.39160548732819
2017-11-03,2.615052169645485
2017-11-04,2.196441526249433
2017-11-05,3.6341787961829204
2017-11-06,3.2636504371352086
2017-11-07,2.5560837950978472
2017-11-08,3.114940043945802
2017-11-09,4.339095110913844
2017-11-10,4.650166084462182
2017-11-11,4.832937201797385
2017-11-12,4.977278111929472
2017-11-13,5.027986258612173
2017-11-14,4.9657731557317035
2017-11-15,3.2956254841711887
2017-11-16,4.612011836302702
2017-11-17,4.243286487437531
2017-11-18,4.637422122162294
2017-11-19,4.763648688411943
2017-11-20,4.322467351606217
2017-11-21,4.692180586224891
2017-11-22,4.781256327867064
2017-11-23,4.919486760259766
2017-11-24,4.777982064945934
2017-11-25,4.868823523092657
2017-11-26,5.007179024050738
2017-11-27,5.046166380370645
2017-11-28,4.610825817734623
2017-11-29,4.177957836755244
2017-11-30,4.662618462960689
2017-12-01,4.581761526780156
2017-12-02,4.513727642672731
2017-12-03,3.763777850032335
2017-12-04,4.788246632453715
2017-12-05,4.579155028656532
2017-12-06,4.321555614394163
2017-12-07,5.246977571231726
2017-12-08,4.630351575571287
2017-12-09,5.2072920673447225
2017-12-10,5.1778953101689424
2017-12-11,5.058737236201538
2017-12-12,3.870459912764001
2017-12-13,4.091984578829109
2017-12-14,5.3586200216505855
2017-12-15,5.315681585382292
2017-12-16,5.001761128005257
2017-12-17,5.251749725615062
2017-12-18,4.6816968941608
2017-12-19,5.252595990812985
2017-12-20,5.236297675487883
2017-12-21,5.316530250776549
2017-12-22,5.148575655018945
2017-12-23,5.0717522980052365
2017-12-24,5.0193743376433
2017-12-25,5.166257989346461
2017-12-26,5.459114649004828
2017-12-27,5.268079172629189
2017-12-28,5.317675761468517
2017-12-29,5.450378651096685
2017-12-30,5.225301309352743
2017-12-31,3.6635459948495415
2018-01-01,4.523322296017993
2018-01-02,4.825380367523063
2018-01-03,5.246643900691892
2018-01-04,5.11090264114891
2018-01-05,4.47809083991785
2018-01-06,5.439441451323532
2018-01-07,5.539819722339477
2018-01-08,5.099082619867621
2018-01-09,5.014720012351635
2018-01-10,5.462908153098016
2018-01-11,5.481943683201995
2018-01-12,4.83020994337833
2018-01-13,4.166714394042734
2018-01-14,4.686351638065134
2018-01-15,3.068367868722785
2018-01-16,4.664346550100428
2018-01-17,5.162893510939355
2018-01-18,5.045900238517207
2018-01-19,5.128742422139726
2018-01-20,4.919554775687382
2018-01-21,4.100460658098793
2018-01-22,4.614493695462433
2018-01-23,4.495054131214901
2018-01-24,5.027745513897391
2018-01-25,5.0816684114797885
2018-01-26,5.011073033741472
2018-01-27,5.065088510500303
2018-01-28,5.034291271053668
2018-01-29,5.129945449176197
2018-01-30,5.082664005224318
2018-01-31,5.2411450246667055
2018-02-01,5.205403683118224
2018-02-02,5.287599450182012
2018-02-03,4.970485077172526
2018-02-04,5.196880646237359
2018-02-05,4.6261056373938585
2018-02-06,4.752730807871686
2018-02-07,5.107120508667138
2018-02-08,4.82794384625093
2018-02-09,4.589532844076471
2018-02-10,4.2621462361087925
2018-02-11,4.572262828447263
2018-02-12,4.6360278184969985
2018-02-13,4.8316346780326525
2018-02-14,4.971797507970405
2018-02-15,5.011706919301771
2018-02-16,4.99149984427481
2018-02-17,4.955858541608215
2018-02-18,4.6247754017795915
2018-02-19,3.8342699312013315
2018-02-20,3.695306070990834
2018-02-21,4.762464867183767
2018-02-22,4.705521894874348
2018-02-23,3.650470792775024
2018-02-24,4.178400133463639
2018-02-25,4.454173248614094
2018-02-26,4.4749549875549555
2018-02-27,3.5431837074116994
2018-02-28,4.3553671319784035
2018-03-01,4.2362262227212035
2018-03-02,4.52732138231179
2018-03-03,4.309090541291077
2018-03-04,4.369239721877679
2018-03-05,4.318177782659722
2018-03-06,4.292572956125887
2018-03-07,3.751525931169727
2018-03-08,4.125299814192969
2018-03-09,4.170317087228925
2018-03-10,3.4455431937992165
2018-03-11,3.916981397148855
2018-03-12,3.7813937262039654
2018-03-13,3.8126106601807734
2018-03-14,3.6641814334882685
2018-03-15,3.6477330724066026
2018-03-16,3.691929973299317
2018-03-17,3.0540684877900657
2018-03-18,2.7688234270160765
2018-03-19,3.609363063318363
2018-03-20,3.6164040977054808
2018-03-21,3.663901664768356
2018-03-22,3.4860190448135357
2018-03-23,2.90433273587262
2018-03-24,3.4828179403504045
2018-03-25,3.226625878058303
2018-03-26,2.657121039235462
2018-03-27,3.4149411378379795
2018-03-28,3.4573309510533314
2018-03-29,3.5136416508351043
2018-03-30,3.3767781626752025
2018-03-31,3.3694901115196214
2018-04-01,3.239648879922331
2018-04-02,3.330157547213159
2018-04-03,3.21395748720408
2018-04-04,3.2667263724388493
2018-04-05,2.9254179672102736
2018-04-06,1.7824402610524825
2018-04-07,1.9841112365757
2018-04-08,2.9667811863380633
2018-04-09,2.873203069939194
2018-04-10,1.8387796908036202
2018-04-11,1.8995080962238144
2018-04-12,2.5682425765617922
2018-04-13,2.801970528198422
2018-04-14,2.636978035616206
2018-04-15,2.5227008115374563
2018-04-16,2.0229791857333366
2018-04-17,2.2438020826290455
2018-04-18,1.9745597621011506
2018-04-19,2.436621287776552
2018-04-20,2.569580473671529
2018-04-21,2.5249877684017044
2018-04-22,2.5557949660185257
2018-04-23,1.6424327643714867
2018-04-24,2.38652050108697
2018-04-25,2.0122263722998666
2018-04-26,1.756554417040493
2018-04-27,1.6351464159035374
2018-04-28,1.2972984321382808
2018-04-29,1.9613038121288502
2018-04-30,1.5319661587350997
2018-05-01,1.7531481630129735
2018-05-02,1.7073096211751666
2018-05-03,1.3641875429469443
2018-05-04,1.861313857833852
2018-05-05,2.0367769781276857
2018-05-06,1.4666370814268022
2018-05-07,1.256847336078614
2018-05-08,1.2998043112290751
2018-05-09,1.0632096425336024
2018-05-10,1.4981331159563678
2018-05-11,1.6976984029704285
2018-05-12,1.3944792925996095
2018-05-13,0.8544287312160879
2018-05-14,1.097639543886179
2018-05-15,0.8173504072842108
2018-05-16,0.8486255553515873
2018-05-17,1.189362311042927
2018-05-18,1.5119440794667156
2018-05-19,1.391600617156508
2018-05-20,1.1193929131292504
2018-05-21,1.35513699252368
2018-05-22,1.5061747713708664
2018-05-23,1.4110751557113905
2018-05-24,1.2945987647569068
2018-05-25,1.2696623811608498
2018-05-26,0.7889808450828408
2018-05-27,0.988354825021172
2018-05-28,0.6581289090416489
2018-05-29,0.7172066683180677
2018-05-30,0.6836467197928631
2018-05-31,0.6357429199461678
2018-06-01,1.1399015308815048
2018-06-02,1.1352843171303773
2018-06-03,0.6439391352087289
2018-06-04,0.5609599145198911
2018-06-05,0.49924319158459757
2018-06-06,1.0135480289412155
2018-06-07,1.0048846614447122
2018-06-08,0.4940820643255149
2018-06-09,0.6198526001459284
2018-06-10,0.5587397331750751
2018-06-11,0.5254211171100629
2018-06-12,0.7006203864523337
2018-06-13,0.5439486714655217
2018-06-14,0.4964595256675401
2018-06-15,0.5248951778374801
2018-06-16,1.080485229827413
2018-06-17,1.111318699191835
2018-06-18,1.1198027378132551
