date,tmin,tmax,temp,rh,rhmin,rhmax,wind,cod_wc,ra,et0_pmfao56_raxwc
2021-01-02,9.18,29.8,18.692916666666665,57.93,26.3,87.93,2.660416666666667,1.0,44.08544274707749,8.302370611185282
2021-01-03,8.53,32.24,19.113541666666663,56.37708333333333,18.09,95.27,2.728125,0.9548958333333333,44.04628677575424,8.386951008608785
2021-01-04,11.24,33.76,20.618125,49.16833333333333,19.0,81.6,2.7201041666666668,1.0,44.0037713766795,9.490516649604928
2021-01-05,7.04,31.71,17.565729166666667,50.7871875,15.8,82.13,2.6001041666666667,1.0,43.957895559843365,8.69358205046401
2021-01-06,8.23,32.08,18.77552083333333,48.75083333333333,16.3,82.3,2.5219791666666667,1.0,43.908658512103194,8.920737416622877
2021-01-07,9.38,32.1,19.1915625,53.28864583333333,20.02,88.94,2.803125,0.9871875,43.85605961608738,8.78012473187641
2021-01-08,8.29,31.36,18.2959375,53.86625,15.11,89.75,2.856666666666667,0.9990625,43.80009847035968,8.632681249192872
2021-01-09,7.8,27.99,15.856979166666669,57.549687500000005,21.2,91.15,2.580416666666667,0.5007291666666667,43.74077491084773,4.945595355705778
2021-01-10,5.45,28.74,15.418020833333337,53.710625,14.65,86.75,2.4380208333333333,0.8961458333333333,43.67808903353629,7.144451746595176
2021-01-11,6.73,29.22,16.658125000000002,56.89375,19.0,93.21,2.365625,0.9829166666666667,43.61204121842225,7.774729484279886
2021-01-12,7.62,31.49,17.924895833333334,47.2990625,16.04,80.23,2.251875,1.0,43.542632154725545,8.64402682706338
2021-01-13,7.07,30.91,17.501875000000002,39.888958333333335,13.45,72.97,2.3375,1.0,43.46986286734538,8.827387104795982
2021-01-14,7.15,31.94,17.624270833333334,45.05854166666666,13.8,74.8,2.5310416666666664,1.0,43.39373474454754,8.879238673452027
2021-01-15,7.32,31.37,18.17083333333333,51.32760416666667,13.3,82.52,2.8921875,1.0,43.31424956686332,8.655009919759816
2021-01-16,6.87,29.81,17.373437499999998,50.8525,18.8,84.38,2.3096875,0.995625,43.231409537176255,8.154071673113048
2021-01-17,8.6,33.45,19.705729166666668,42.91520833333333,10.2,77.8,2.3742708333333336,1.0,43.145217311967514,9.244043044395648
2021-01-18,10.4,32.14,19.7828125,47.723645833333336,18.3,84.15,2.6803125,1.0,43.05567603368533,9.037915358390322
2021-01-19,9.58,31.95,19.3590625,56.492916666666666,20.46,85.43,2.560208333333333,0.9882291666666667,42.9627893641986,8.414393844075507
2021-01-20,11.17,32.52,19.5653125,56.15145833333333,23.0,88.69,2.5996875,0.6939583333333333,42.866561519288965,6.584227301498272
2021-01-21,11.09,31.6,19.686979166666667,60.01510416666667,26.96,89.47,2.599895833333333,0.9923958333333334,42.76699730413018,8.295936332682965
2021-01-22,11.64,30.99,19.56520833333333,64.13447916666667,30.34,90.6,2.5186458333333333,1.0,42.664102149697406,8.076245207849993
2021-01-23,11.53,32.74,19.6421875,64.21906249999999,23.32,91.64,2.3432291666666667,0.9991666666666666,42.557882150043866,8.227035177676019
2021-01-24,11.78,32.99,20.625,59.13125,23.64,89.39,2.7027083333333333,0.9997916666666666,42.44834410037607,8.635316129181389
2021-01-25,11.53,31.4,19.7528125,58.79708333333334,25.57,90.33,2.858020833333333,0.8745833333333334,42.33549553585344,7.498461973500222
2021-01-26,8.94,32.01,18.196041666666662,52.3603125,15.46,85.25,2.3978125,1.0,42.21934477103255,8.414620427576446
2021-01-27,5.94,30.62,16.735625000000002,53.34875,14.2,91.46,2.2353125,0.9996875,42.099900939870786,7.911085219713003
2021-01-28,6.94,30.45,17.630729166666665,51.77281249999999,15.1,88.61,2.623333333333333,0.7086458333333333,41.97717403619926,6.295480311677487
2021-01-29,10.21,29.15,18.155833333333334,62.888020833333336,24.5,90.58,2.2221875,0.1484375,41.85117495456971,2.750347687160466
2021-01-30,13.22,27.65,19.16302083333333,70.95354166666667,33.86,96.92,2.4221875,0.31843750000000004,41.7219155313752,3.4239158134701357
2021-01-31,13.38,24.73,18.21395833333333,75.46447916666666,45.9,96.7,2.189479166666666,0.5494791666666666,41.58940858614093,4.137489750496297
2021-02-01,11.75,25.58,17.192916666666665,73.46729166666667,41.02,95.27,1.9719791666666664,0.7339583333333333,41.453667962876274,5.018177502691427
2021-02-02,11.35,27.44,18.1784375,68.76354166666667,31.53,96.2,1.8553125,0.9382291666666667,41.31470857137676,6.724469184683593
2021-02-03,13.49,32.32,21.4403125,54.5365625,15.06,84.75,1.4915625,1.0,41.17254642836024,8.199276904179813
2021-02-04,15.84,31.76,22.628854166666667,47.50177083333333,25.9,74.04,2.1595833333333334,0.9298958333333334,41.027198698319616,8.221269159559544
2021-02-05,13.83,29.15,19.819166666666668,66.21072916666667,34.3,92.5,2.308125,0.99875,40.87868373397143,7.565640755991183
2021-02-06,12.03,28.18,17.8565625,72.9428125,37.9,95.2,2.395208333333333,0.7689583333333333,40.72702111617817,5.4018900467492434
2021-02-07,11.86,26.89,17.972083333333334,70.0634375,40.5,94.33,2.388229166666666,0.9864583333333333,40.57223169322009,6.855560832543792
2021-02-08,10.53,27.03,17.181145833333336,67.746875,33.4,93.7,2.0407291666666665,0.9114583333333334,40.414337619291665,6.293067813422735
2021-02-09,12.32,30.94,19.7496875,62.979375,28.6,91.18,2.0292708333333334,0.9770833333333333,40.25336239209747,7.490482285155177
2021-02-10,14.35,29.54,20.2678125,67.40729166666667,37.3,90.55,2.302083333333333,0.9804166666666667,40.08933088942139,7.344699909014563
2021-02-11,13.34,28.11,19.218645833333333,70.71249999999999,37.4,96.01,2.4380208333333333,0.9448958333333334,39.92226940454459,6.704038102090286
2021-02-12,13.52,29.71,19.59572916666667,70.89874999999999,34.78,96.11,2.1628125,0.48302083333333345,39.75220568038767,4.178277918537739
2021-02-13,12.97,28.37,18.29020833333333,74.52624999999999,37.41,95.57,2.293333333333333,0.5115624999999999,39.57916894225448,4.0363560975443855
2021-02-14,11.14,27.73,17.414166666666667,69.01333333333334,34.5,95.05,2.2565625,0.783125,39.40318992905659,5.369164896084062
2021-02-15,11.05,27.29,17.218541666666667,66.4225,30.9,92.72,2.2516666666666665,0.9970833333333333,39.224300922899964,6.7729588051928316
2021-02-16,10.45,26.88,16.654687499999998,69.81697916666667,34.1,95.7,2.2847916666666666,0.9579166666666666,39.04253577691832,6.269922131940728
2021-02-17,10.35,25.27,15.3540625,73.61364583333334,35.88,95.13,2.2332291666666664,0.5726041666666666,38.8579299412408,3.89464347710135
2021-02-18,9.03,26.93,16.0190625,65.82864583333334,29.67,94.76,1.91,0.9492708333333333,38.67052048698532,6.174515521000926
2021-02-19,10.45,29.22,18.5121875,54.254375,24.1,82.7,1.930416666666667,1.0,38.4803461281734,7.263409481216316
2021-02-20,12.01,29.69,19.1503125,50.4428125,21.62,77.61,2.1509375,1.0,38.287447241466715,7.580965188849021
2021-02-21,10.94,29.28,18.359791666666663,46.2928125,20.19,67.65,1.9194791666666668,1.0,38.09186588363036,7.437970821792334
2021-02-22,10.01,30.1,18.3290625,49.33947916666667,16.56,78.7,1.8491666666666668,0.9990625,37.89364580663381,7.3345734403923
2021-02-23,11.58,31.88,19.82708333333333,46.48979166666667,15.42,78.41,1.8932291666666667,0.7446875,37.69283247030561,6.042945047386577
2021-02-24,12.33,29.54,19.072604166666668,49.080104166666665,24.87,88.29,2.119166666666666,0.8317708333333333,37.489473052464255,6.361061732182756
2021-02-25,12.66,28.6,18.95875,64.59229166666667,34.3,89.39,2.2434375,0.87,37.28361645645403,6.002943808889368
2021-02-26,12.02,29.18,18.55875,67.86322916666667,33.5,91.37,2.1826041666666667,0.9996875,37.07531331602105,6.677759869177059
2021-02-27,12.66,31.78,20.414791666666662,58.7640625,23.6,90.7,2.0703125,1.0,36.86461599747188,7.344597760415486
2021-02-28,14.27,33.59,21.85229166666667,45.1415625,14.4,75.7,2.2539583333333333,1.0,36.65157859906388,8.240701283962732
2021-03-01,13.49,31.25,20.5484375,47.94177083333333,23.4,83.85,2.2847916666666666,0.9269791666666667,36.43625694758412,7.2465943545681455
2021-03-02,13.1,29.1,19.28625,64.43718750000001,29.1,91.57,1.998125,0.14385416666666673,36.218708592080816,2.4206984139136516
2021-03-03,13.93,31.63,20.310104166666665,64.03614583333334,28.9,90.58,2.108020833333333,0.8609375,35.99899279471923,6.134422478788587
2021-03-04,15.69,33.98,22.8821875,51.42145833333333,18.29,76.58,1.8595833333333327,1.0,35.7771705187413,7.751410858358707
2021-03-05,13.08,29.3,19.011041666666667,65.58427083333333,31.92,93.11,2.4682291666666667,0.9891666666666666,35.553304413516585,6.564238586790242
2021-03-06,12.35,29.23,18.685104166666665,69.8209375,36.2,96.11,2.0714583333333336,0.9210416666666666,35.32745879667938,5.8347154343501275
2021-03-07,13.19,32.2,21.0640625,58.59197916666667,24.26,93.94,1.744895833333333,0.9860416666666667,35.0996996333556,6.904513967760243
2021-03-08,15.88,34.17,22.8625,43.634687500000005,18.0,63.14,1.9469791666666667,1.0,34.870094512489985,7.898311648789874
2021-03-09,12.5,30.02,18.918645833333333,55.1940625,23.6,85.5,2.209791666666667,0.8453125,34.63871262029299,5.927623645195667
2021-03-10,10.84,29.15,17.871354166666666,56.73677083333333,14.6,91.68,2.0107291666666667,0.23572916666666677,34.40562471083385,3.2352287759171423
2021-03-11,12.09,29.24,18.83791666666667,62.738125,26.21,90.3,1.9604166666666665,0.8938541666666666,34.170903073814536,5.692486287314243
2021-03-12,10.89,29.44,18.3115625,58.790416666666665,24.9,83.59,1.8560416666666668,0.6879166666666667,33.93462149956686,4.641922060144016
2021-03-13,11.28,28.45,17.799166666666668,57.895833333333336,25.3,86.97,1.9684375,0.9445833333333333,33.69685524132241,5.923998377116828
