date,tmin,tmax,temp,rh,rhmin,rhmax,wind,cod_wc,ra,et0_pmfao56_raxwc
2021-02-12,12.42,30.14,19.238020833333334,69.22552083333333,31.2,96.09,2.1079166666666667,0.7839583333333333,39.75220568038767,5.734484650323195
2021-02-13,12.76,28.04,18.055520833333333,72.87572916666666,35.59,96.0,2.3357291666666664,0.4654166666666666,39.57916894225448,3.8714415483846394
2021-02-14,11.34,29.54,18.4896875,65.8678125,32.2,96.84,2.0751041666666667,0.7893749999999999,39.40318992905659,5.708552010052786
2021-02-15,10.8,28.36,17.795416666666664,58.00260416666666,27.4,86.57,2.3310416666666667,0.963125,39.224300922899964,7.012826898796493
2021-02-16,9.7,26.39,15.862604166666666,69.64822916666667,33.3,95.5,2.3686458333333333,0.8944791666666667,39.04253577691832,5.7590644974754985
2021-02-17,9.47,25.96,15.384479166666669,72.44354166666666,34.6,95.59,2.238541666666667,0.6368750000000001,38.8579299412408,4.225486792349452
2021-02-18,9.06,26.68,15.707083333333337,67.50177083333334,30.9,95.17,2.0096875,0.893125,38.67052048698532,5.734904294576884
2021-02-19,10.31,29.2,18.182604166666668,56.45125,23.8,84.89,1.9440625,1.0,38.4803461281734,7.174031789214444
2021-02-20,10.98,29.04,18.32239583333333,52.89791666666667,22.35,83.99,2.19,1.0,38.287447241466715,7.352652842794852
2021-02-21,11.07,30.1,18.97083333333333,44.720416666666665,17.75,73.17,1.8714583333333328,1.0,38.09186588363036,7.5857830264589605
2021-02-22,11.54,31.28,19.859791666666663,42.29958333333333,16.8,63.39,1.9225,1.0,37.89364580663381,7.849188347500604
2021-02-23,11.28,31.16,19.555729166666666,47.223958333333336,15.64,76.63,1.9473958333333328,0.991875,37.69283247030561,7.592093841153369
2021-02-24,12.02,32.2,19.887291666666663,47.77635416666666,15.3,76.08,1.876875,0.784375,37.489473052464255,6.252069007234588
2021-02-25,12.19,28.32,18.58833333333333,65.85864583333334,34.4,91.43,2.19375,0.9734375,37.28361645645403,6.548611001573286
2021-02-26,12.04,29.49,18.24458333333333,69.9790625,32.1,93.83,2.298645833333333,0.98375,37.07531331602105,6.51320310454196
2021-02-27,12.38,31.44,19.93458333333333,60.62833333333333,23.61,90.56,2.005520833333333,0.99875,36.86461599747188,7.178017110152008
