date,tmin,tmax,temp,rh,rhmin,rhmax,wind,cod_wc,ra,et0_pmfao56_raxwc
2021-01-06,8.62,32.06,18.968333333333334,45.423333333333325,17.67,78.2,2.6933333333333334,0.9895833333333334,43.908658512103194,9.089171752539881
2021-01-07,8.76,33.02,19.63458333333333,48.61510416666667,12.12,82.1,2.6603125,0.9284375,43.85605961608738,8.659716770450611
2021-01-08,8.47,31.41,18.4684375,56.67864583333333,19.39,89.01,2.921875,1.0,43.80009847035968,8.539653328103268
2021-01-09,7.01,31.22,16.776979166666667,51.7703125,13.44,89.39,2.669479166666666,0.8211458333333334,43.74077491084773,7.280700481302637
2021-01-10,5.24,29.69,16.494062500000002,48.7990625,11.48,84.28,2.3828125,0.9427083333333334,43.67808903353629,7.829418746061232
2021-01-11,5.88,31.14,16.776875,51.78854166666667,15.8,88.36,2.4336458333333333,0.9221874999999999,43.61204121842225,7.815054080084691
2021-01-12,5.64,30.04,16.3825,52.20989583333333,18.32,85.4,2.462708333333333,0.9975,43.542632154725545,8.130001607282418
2021-01-13,6.89,30.91,16.837083333333332,48.40927083333333,16.2,79.63,2.4248958333333333,1.0,43.46986286734538,8.481482977861278
2021-01-14,6.28,31.6,16.604791666666667,48.42541666666667,13.34,82.33,2.520729166666667,1.0,43.39373474454754,8.579732051521638
2021-01-15,6.25,33.77,17.4815625,47.81489583333333,9.08,85.38,2.7169791666666665,1.0,43.31424956686332,9.105096779859391
2021-01-16,8.9,32.07,18.9040625,45.53020833333333,12.3,78.18,2.635,0.9907291666666667,43.231409537176255,8.96454020332401
2021-01-17,7.46,32.56,18.851041666666667,50.02270833333333,16.1,85.6,2.53375,0.9560416666666667,43.145217311967514,8.474305749372881
2021-01-18,9.27,31.7,19.23572916666667,52.24125,19.69,87.4,2.5859375,1.0,43.05567603368533,8.657009394193352
2021-01-19,8.88,31.03,18.437395833333333,58.34791666666666,25.39,90.08,2.5067708333333334,0.9865625,42.9627893641986,8.097351874570142
2021-01-20,10.35,33.82,20.313854166666665,51.463750000000005,17.9,83.5,2.5319791666666664,0.9544791666666667,42.866561519288965,8.720851636956697
2021-01-21,10.24,31.41,19.44708333333333,59.515833333333326,25.95,91.1,2.732083333333333,0.9398958333333334,42.76699730413018,7.895831189539641
2021-01-22,10.59,32.33,19.708229166666666,61.69979166666667,25.11,93.17,2.562395833333333,0.9619791666666666,42.664102149697406,8.048345389167208
2021-01-23,10.66,33.95,20.55666666666667,56.93666666666667,18.57,92.87,2.45125,0.9973958333333334,42.557882150043866,8.753527577888555
2021-01-24,10.84,34.02,20.2396875,56.09677083333333,16.2,86.93,2.583229166666667,1.0,42.44834410037607,8.836018170303927
2021-01-25,8.52,31.56,17.831979166666667,60.1884375,15.42,96.23,2.6485416666666666,0.8120833333333333,42.33549553585344,6.759248448333864
2021-01-26,6.99,30.29,16.514791666666667,54.77229166666667,13.26,91.2,2.5378125,0.9194791666666666,42.21934477103255,7.399509444941188
2021-01-27,5.2,31.87,16.528125,53.8046875,11.89,93.36,2.2578125,0.934375,42.099900939870786,7.589022345702462
2021-01-28,6.96,31.9,17.352604166666666,46.90739583333333,12.7,78.19,2.399270833333333,0.7628125,41.97717403619926,6.850098530448524
2021-01-29,6.0,28.35,16.418333333333333,55.30572916666667,13.35,89.1,2.263020833333333,0.2789583333333333,41.85117495456971,3.7638193734221654
2021-01-30,11.92,24.19,16.573125,77.51416666666667,42.59,97.71,1.3817708333333334,0.09750000000000003,41.7219155313752,1.2833515156188366
2021-01-31,10.64,26.97,17.988645833333333,74.58072916666667,37.25,95.3,2.0535416666666664,0.6564583333333334,41.58940858614093,4.735823113906684
2021-02-01,8.77,26.3,16.876875000000002,73.74041666666666,34.74,96.86,2.355625,0.5480208333333334,41.453667962876274,4.122034802222396
2021-02-02,12.05,27.71,17.889895833333334,71.0215625,33.46,96.75,2.1215625,0.7598958333333333,41.31470857137676,5.422274894442402
2021-02-03,11.42,33.35,21.136354166666667,52.62125,12.4,92.5,1.655625,0.9857291666666667,41.17254642836024,8.227949129173066
2021-02-04,16.78,37.12,24.5178125,38.53822916666667,9.8,68.22,2.0039583333333333,0.9384375,41.027198698319616,9.308176972805757
2021-02-05,14.78,30.89,21.133020833333333,61.53229166666667,31.71,87.8,2.521145833333333,0.9997916666666666,40.87868373397143,8.107697156184866
2021-02-06,12.73,28.6,18.346979166666667,68.74354166666667,37.8,94.64,2.5091666666666668,0.9098958333333333,40.72702111617817,6.6296759800931655
2021-02-07,11.79,28.35,18.035729166666663,68.0665625,37.4,94.71,2.3664583333333336,0.9170833333333334,40.57223169322009,6.590542331679241
2021-02-08,13.01,30.52,19.92520833333333,62.67572916666666,31.5,87.96,2.0504166666666666,1.0,40.414337619291665,7.69386937233964
2021-02-09,13.1,31.81,20.747291666666666,56.27239583333333,21.6,85.61,2.2135416666666665,1.0,40.25336239209747,8.133888212037444
2021-02-10,13.89,31.05,20.8159375,65.49947916666666,31.1,92.0,2.4258333333333333,0.96,40.08933088942139,7.46211391975489
2021-02-11,12.99,29.19,19.109479166666667,70.8,34.2,95.4,2.51,0.7402083333333334,39.92226940454459,5.433779717173105
2021-02-12,12.66,30.25,19.176979166666666,69.74385416666667,33.0,95.65,2.175520833333333,0.7944791666666667,39.75220568038767,5.815662135906857
2021-02-13,12.25,29.44,18.3965625,67.80239583333334,31.37,93.98,2.278541666666667,0.9655208333333334,39.57916894225448,6.905690296834336
2021-02-14,11.66,29.02,17.729375,65.66322916666667,26.49,94.39,2.160520833333333,0.67875,39.40318992905659,5.104247982160812
2021-02-15,10.96,29.89,18.33729166666667,53.1596875,22.3,80.2,2.2459375,0.9832291666666667,39.224300922899964,7.512441371398523
2021-02-16,9.9,26.85,15.868645833333334,70.4465625,28.4,95.65,2.4164583333333334,0.7925,39.04253577691832,5.1517850092809345
2021-02-17,8.87,26.33,15.4596875,70.80145833333333,34.22,94.86,2.1947916666666667,0.7459374999999999,38.8579299412408,4.738002430813691
