date,tmin,tmax,temp,rh,rhmin,rhmax,wind,cod_wc,ra,et0_pmfao56_raxwc
2021-01-01,10.25,31.28,19.287916666666668,44.00333333333333,21.45,79.99,2.782083333333333,0.6208333333333333,44.12124043987763,6.837874969779952
2021-01-02,8.55,29.64,18.4359375,59.76875,26.19,91.31,2.6401041666666667,0.9888541666666667,44.08544274707749,8.077180975933576
2021-01-03,9.05,32.87,19.78458333333333,55.33354166666667,17.64,93.02,2.5621875,0.8784375,44.04628677575424,7.958732470611012
2021-01-04,10.48,33.49,20.3471875,49.570625,17.6,83.34,2.5770833333333334,1.0,44.0037713766795,9.318550235881906
2021-01-05,6.56,31.65,17.674791666666668,49.97593749999999,17.11,79.73,2.5,1.0,43.957895559843365,8.675323301733634
2021-01-06,7.63,31.71,18.530729166666667,51.97708333333333,16.7,88.3,2.4,0.9991666666666666,43.908658512103194,8.641944712243308
2021-01-07,9.69,32.4,19.484166666666667,53.073125000000005,18.4,84.9,2.5141666666666667,1.0,43.85605961608738,8.865315388349348
2021-01-08,8.35,30.05,17.7025,55.873645833333335,16.81,88.11,3.088229166666667,0.9901041666666667,43.80009847035968,8.292059463536706
2021-01-09,7.7,28.45,15.8828125,59.64989583333334,22.5,90.9,2.641875,0.3978125,43.74077491084773,4.446413721896161
2021-01-10,5.49,28.29,15.245520833333332,53.76072916666666,14.57,83.88,2.409479166666667,0.9938541666666667,43.67808903353629,7.72430300256397
2021-01-11,6.46,29.08,16.390520833333333,58.38302083333334,19.5,94.41,2.3753125,1.0,43.61204121842225,7.789539050082686
2021-01-12,7.19,31.28,17.6596875,46.73947916666666,15.53,78.65,2.227708333333333,1.0,43.542632154725545,8.593199816373215
2021-01-13,7.14,30.71,17.3115625,38.84645833333334,14.67,65.82,2.3959375,1.0,43.46986286734538,8.861980536154757
2021-01-14,6.77,30.78,17.232916666666664,45.337812500000005,15.53,77.22,2.58875,1.0,43.39373474454754,8.668419374851474
2021-01-15,7.72,31.48,18.2790625,48.57770833333333,13.2,79.91,2.956875,1.0,43.31424956686332,8.855027003356069
2021-01-16,7.05,29.61,17.345833333333335,47.4503125,17.24,75.37,2.291354166666667,0.9547916666666667,43.231409537176255,7.959496216016854
2021-01-17,9.43,33.52,19.98302083333333,39.84270833333333,10.0,72.53,2.4266666666666667,1.0,43.145217311967514,9.45712277881634
2021-01-18,9.99,32.87,19.94364583333333,45.94927083333334,16.2,81.9,2.597395833333333,1.0,43.05567603368533,9.187656028566282
2021-01-19,9.68,31.91,19.455729166666668,55.52822916666667,20.92,88.0,2.723020833333333,0.9654166666666667,42.9627893641986,8.34368045639375
2021-01-20,10.71,32.27,19.093541666666667,62.025416666666665,24.49,93.2,2.526145833333333,0.8345833333333333,42.866561519288965,7.089158332558344
2021-01-21,10.71,30.07,18.909895833333334,65.89343749999999,31.69,95.41,2.6865625000000004,0.9136458333333334,42.76699730413018,7.226230884459944
2021-01-22,11.46,30.73,19.39197916666667,65.77447916666667,32.5,95.3,2.4711458333333334,0.9830208333333333,42.664102149697406,7.827400106599142
2021-01-23,11.42,32.06,19.27125,67.78281249999999,26.17,96.2,2.4213541666666667,0.9223958333333333,42.557882150043866,7.407570185172867
2021-01-24,11.22,32.12,20.36625,61.78541666666666,25.84,94.7,2.6201041666666667,0.9922916666666667,42.44834410037607,8.284299648342735
2021-01-25,11.01,32.54,19.84958333333333,56.89177083333333,22.64,90.33,2.6882291666666664,0.9454166666666667,42.33549553585344,8.186543044869367
2021-01-26,9.35,31.51,17.975833333333334,58.10208333333333,16.75,90.32,2.6091666666666664,1.0,42.21934477103255,8.151677682429803
2021-01-27,7.29,30.67,17.174791666666668,51.980625,17.22,86.81,2.3421875,1.0,42.099900939870786,8.081271417157522
2021-01-28,7.48,30.53,18.4621875,46.65166666666667,15.2,80.82,2.7771875,0.5447916666666666,41.97717403619926,5.927970353621571
2021-01-29,10.47,29.17,18.420104166666665,59.60666666666666,22.6,90.44,1.893333333333333,0.0283333333333331,41.85117495456971,1.8156377868113585
2021-01-30,13.75,27.89,19.069166666666668,73.25885416666667,34.77,97.3,2.239895833333333,0.3765625,41.7219155313752,3.5921547665624303
2021-01-31,14.14,23.97,18.374166666666667,76.83083333333333,54.28,97.29,2.3217708333333333,0.6196875,41.58940858614093,4.429625438769092
2021-02-01,11.35,24.84,16.839270833333334,75.17989583333333,44.01,96.07,2.0513541666666666,0.9048958333333333,41.453667962876274,6.012694149743196
2021-02-02,11.18,27.6,17.623541666666664,70.08135416666667,29.21,95.98,1.7680208333333332,0.9592708333333333,41.31470857137676,6.792216414711974
