date,t_min,t_max,temp,wind,humidity_min,humidity_max,humidity,clouds
2021-08-23,6.87,14.17,9.3165625,1.3785416666666668,56.6,86.7,75.70947916666667,99.96875
2021-08-24,3.85,14.82,8.657083333333334,1.6444791666666667,48.89,95.41,75.44083333333333,54.645833333333336
2021-08-25,4.25,13.69,7.599270833333333,1.531979166666667,55.2,94.09,79.245,46.38541666666666
2021-08-26,2.79,15.13,8.236979166666666,1.2334375,46.73,90.76,72.4540625,45.59375
2021-08-27,5.11,18.78,10.775625,1.4866666666666666,25.38,85.39,60.42989583333334,31.104166666666668
2021-08-28,6.82,20.49,12.192916666666669,1.3754166666666665,27.04,92.26,59.911145833333336,53.895833333333336
2021-08-29,5.55,21.17,12.520625,1.3730208333333334,31.86,93.02,64.45541666666666,49.0625
