date,t_min,t_max,temp,wind,humidity_min,humidity_max,humidity,clouds
2021-06-15,8.37,14.71,11.253854166666663,1.6557291666666665,59.1,94.54,76.18781249999999,73.47916666666667
2021-06-16,9.47,17.44,12.556770833333331,1.49,48.0,96.83,75.49760416666666,87.36458333333333
2021-06-17,8.17,16.74,11.725625,0.9364583333333334,54.68,92.0,76.64562500000001,74.66666666666667
2021-06-18,6.82,16.39,10.758645833333333,1.1061458333333334,54.91,95.87,81.20416666666667,9.145833333333334
2021-06-19,7.08,17.36,11.279479166666668,0.8596875,44.85,94.2,74.58354166666668,54.10416666666666
2021-06-20,7.35,17.37,11.6628125,1.1283333333333332,41.8,97.0,66.52458333333333,87.39583333333333
2021-06-21,6.48,16.05,10.8578125,1.058125,46.5,97.77,74.68958333333333,47.34375
