date,t_min,t_max,temp,wind,humidity_min,humidity_max,humidity,clouds
2021-11-28,9.14,30.06,18.3321875,1.9935416666666663,12.18,78.35,45.861875,3.65625
2021-11-29,10.81,30.47,19.220208333333336,2.6978125,15.6,64.98,38.9946875,0.40625
2021-11-30,9.14,27.17,16.7553125,2.880520833333333,21.1,78.45,48.606875,14.697916666666666
2021-12-01,8.86,28.75,17.080000000000002,2.3084375,19.4,82.97,51.40677083333333,0.0416666666666666
2021-12-02,10.1,30.89,18.686041666666664,2.4545833333333333,16.1,70.4,43.55375,6.447916666666667
2021-12-03,9.02,31.0,17.767187500000002,2.6834375,12.96,78.04,44.14854166666667,5.09375
2021-12-04,8.25,32.06,18.5540625,2.333645833333333,12.98,75.23,42.79750000000001,0.03125
